Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2000","2000","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20002002","2000-2002","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2001","2001","1000 I$","8.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20012003","2001-2003","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2002","2002","1000 I$","7.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20022004","2002-2004","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2003","2003","1000 I$","5.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20032005","2003-2005","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2004","2004","1000 I$","11.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20042006","2004-2006","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2005","2005","1000 I$","13","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20052007","2005-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2006","2006","1000 I$","11.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20062007","2006-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20062008","2006-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2007","2007","1000 I$","9.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20072008","2007-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20072009","2007-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2008","2008","1000 I$","9.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20082009","2008-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20082010","2008-2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2009","2009","1000 I$","11.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20092010","2009-2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20092011","2009-2011","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2010","2010","1000 I$","11.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20102011","2010-2011","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20102012","2010-2012","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2011","2011","1000 I$","11.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20112012","2011-2012","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20112013","2011-2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2012","2012","1000 I$","9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20122013","2012-2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20122014","2012-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2013","2013","1000 I$","12.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20132014","2013-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20132015","2013-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2014","2014","1000 I$","13.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20142015","2014-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20142016","2014-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2015","2015","1000 I$","12.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20152016","2015-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20152017","2015-2017","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2016","2016","1000 I$","12.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20162018","2016-2018","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2017","2017","1000 I$","18.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20172019","2017-2019","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2018","2018","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","20182020","2018-2020","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2019","2019","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6127","Value","21030","Per capita food production variability (constant 2004-2006 thousand int$ per capita)","2020","2020","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","19992001","1999-2001","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2000","2000","kcal/capita/day","23","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20002002","2000-2002","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2001","2001","kcal/capita/day","27","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20012003","2001-2003","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2002","2002","kcal/capita/day","26","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20022004","2002-2004","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2003","2003","kcal/capita/day","16","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20032005","2003-2005","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2004","2004","kcal/capita/day","50","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20042006","2004-2006","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2005","2005","kcal/capita/day","60","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20052007","2005-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2006","2006","kcal/capita/day","57","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20062007","2006-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20062008","2006-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2007","2007","kcal/capita/day","44","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20072008","2007-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20072009","2007-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2008","2008","kcal/capita/day","29","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20082009","2008-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20082010","2008-2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2009","2009","kcal/capita/day","23","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20092010","2009-2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20092011","2009-2011","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2010","2010","kcal/capita/day","18","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20102011","2010-2011","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20102012","2010-2012","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2011","2011","kcal/capita/day","22","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20112012","2011-2012","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20112013","2011-2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2012","2012","kcal/capita/day","33","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20122013","2012-2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20122014","2012-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2013","2013","kcal/capita/day","28","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20132014","2013-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20132015","2013-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2014","2014","kcal/capita/day","29","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20142015","2014-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20142016","2014-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2015","2015","kcal/capita/day","25","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20152016","2015-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20152017","2015-2017","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2016","2016","kcal/capita/day","34","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20162018","2016-2018","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2017","2017","kcal/capita/day","33","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20172019","2017-2019","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2018","2018","kcal/capita/day","35","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","20182020","2018-2020","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2019","2019","kcal/capita/day","37","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2020","2020","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","19992001","1999-2001","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2000","2000","%","76","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20002002","2000-2002","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2001","2001","%","76.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20012003","2001-2003","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2002","2002","%","77","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20022004","2002-2004","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2003","2003","%","77.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20032005","2003-2005","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2004","2004","%","77.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20042006","2004-2006","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2005","2005","%","77.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20052007","2005-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2006","2006","%","78.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20062007","2006-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20062008","2006-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2007","2007","%","78.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20072008","2007-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20072009","2007-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2008","2008","%","78.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20082009","2008-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20082010","2008-2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2009","2009","%","78.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20092010","2009-2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20092011","2009-2011","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2010","2010","%","79.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20102011","2010-2011","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20102012","2010-2012","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2011","2011","%","79.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20112012","2011-2012","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20112013","2011-2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2012","2012","%","79.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20122013","2012-2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20122014","2012-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2013","2013","%","80.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20132014","2013-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20132015","2013-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2014","2014","%","81.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20142015","2014-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20142016","2014-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2015","2015","%","82","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20152016","2015-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20152017","2015-2017","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2016","2016","%","82.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20162018","2016-2018","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2017","2017","%","83.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20172019","2017-2019","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2018","2018","%","84.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","20182020","2018-2020","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2019","2019","%","85.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2020","2020","%","85.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","19992001","1999-2001","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2000","2000","%","93.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20002002","2000-2002","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2001","2001","%","93.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20012003","2001-2003","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2002","2002","%","94.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20022004","2002-2004","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2003","2003","%","94.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20032005","2003-2005","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2004","2004","%","94.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20042006","2004-2006","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2005","2005","%","95.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20052007","2005-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2006","2006","%","95.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20062007","2006-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20062008","2006-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2007","2007","%","95.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20072008","2007-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20072009","2007-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2008","2008","%","96","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20082009","2008-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20082010","2008-2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2009","2009","%","96.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20092010","2009-2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20092011","2009-2011","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2010","2010","%","96.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20102011","2010-2011","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20102012","2010-2012","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2011","2011","%","96.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20112012","2011-2012","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20112013","2011-2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2012","2012","%","97.1","X","International reliable sources",""
