Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","076","Brazil","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","31.43961","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","32.37901","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","35.57341","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","43.04453","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","45.68777","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","47.40702","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","48.02753","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","48.97497","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","54.61568","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","60.22798","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","62.37157","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","68.87089","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","73.60609","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","81.77144","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","87.70346","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","95.34819","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","107.6397","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","114.7018","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","112.9966","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","117.7379","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","124.595166","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","143.116069","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","31.36101","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","32.3952","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","35.64444","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","43.56966","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","45.75632","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","47.63926","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","47.89292","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","49.35693","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","54.94329","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","60.39054","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","62.9702","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","69.02917","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","73.74588","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","82.95721","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","88.19454","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","96.12044","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","108.7806","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","114.1857","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","112.6236","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","118.6562","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","124.724682","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","143.504619","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","31.21675","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","32.77422","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","35.78356","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","44.29276","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","45.95293","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","47.76327","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","47.77815","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","49.84057","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","55.43235","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","60.57183","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","63.94629","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","69.54708","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","73.93032","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","83.90285","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","89.88786","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","97.24511","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","110.1294","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","114.574","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","112.7025","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","120.2819","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","126.149367","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","143.634136","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","31.10437","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","33.36416","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","35.66902","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","44.7401","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","45.79668","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","48.15018","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","47.64918","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","49.85545","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","56.14733","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","60.66269","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","64.87366","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","69.95046","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","74.30731","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","84.70825","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","90.95751","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","98.1885","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","111.3299","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","115.2385","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","112.804","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","121.0397","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","128.415911","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","144.216961","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","30.89597","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","33.55767","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","35.45865","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","45.02195","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","45.9022","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","48.46314","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","47.63475","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","49.93527","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","57.24224","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","60.92943","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","65.05517","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","70.39104","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","74.84981","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","84.97092","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","91.48512","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","99.53368","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","112.1982","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","114.8351","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","113.165","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","120.3619","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","128.739703","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","144.864545","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","30.92995","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","33.59123","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","35.48706","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","44.86907","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","46.23252","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","48.13846","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","47.34411","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","50.47956","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","58.45011","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","61.35603","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","64.46961","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","70.20795","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","75.3587","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","85.00497","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","91.38456","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","100.1607","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","112.9948","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","114.2608","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","115.4621","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","120.0618","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","129.193012","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","145.51213","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","31.48051","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","33.81629","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","35.85954","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","44.56829","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","46.54232","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","47.76778","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","47.38673","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","51.12059","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","59.06385","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","61.31927","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","63.97966","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","69.9694","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","76.04437","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","84.72448","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","91.24747","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","100.8117","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","114.4863","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","113.7237","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","115.3235","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","120.0738","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","129.257771","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","146.353989","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","32.13215","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","34.09697","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","36.55513","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","44.44811","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","46.93803","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","47.41897","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","47.4201","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","51.83129","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","58.95743","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","61.31319","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","63.82611","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","70.47311","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","76.71358","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","84.73305","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","91.11061","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","100.8015","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","114.8297","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","112.5068","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","114.9314","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","119.673527","X","International reliable sources","base year is 2015"
